id,street,is_main_address,zipcode
415,Bethaniënstraat,N,1012 BZ
415,Bethaniënstraat,Y,1012 BZ
416,Bethaniënstraat,Y,1012 BZ
417,Bethaniënstraat,Y,1012 BZ
418,Bethaniënstraat,Y,1012 CA
419,Bethaniënstraat,Y,1012 CA
420,Bethaniënstraat,N,1012 CA
420,Bethaniënstraat,Y,1012 CA
422,Bethaniënstraat,Y,1012 CA
423,Bethaniënstraat,Y,1012 CA
424,Singel,N,1017 AV
424,Beulingstraat,Y,1017 BA
424,Singel,N,1017 AV
424,Singel,N,1017 AV
424,Singel,N,1017 AV
424,Singel,N,1017 AV
424,Singel,N,1017 AV
424,Singel,N,1017 AV
424,Singel,N,1017 AV
424,Singel,N,1017 AV
424,Singel,N,1017 AV
424,Singel,N,1017 AV
424,Singel,N,1017 AV
424,Singel,N,1017 AV
424,Singel,N,1017 AV
425,Beulingstraat,N,1017 BA
425,Beulingstraat,Y,1017 BA
425,Beulingstraat,N,1017 BA
425,Beulingstraat,N,1017 BA
425,Beulingstraat,N,1017 BA
425,Beulingstraat,N,1017 BA
425,Beulingstraat,N,1017 BA
426,Beulingstraat,Y,1017 BA
427,Beulingstraat,Y,1017 BA
428,Beulingstraat,Y,1017 BA
429,Beulingstraat,Y,1017 BA
430,Beulingstraat,Y,1017 BA
431,Beulingstraat,Y,1017 BA
432,Beulingstraat,Y,1017 BA
432,Herengracht,N,1017 BP
433,Beulingstraat,N,1017 BA
433,Beulingstraat,N,1017 BA
433,Beulingstraat,N,1017 BA
433,Beulingstraat,N,1017 BA
433,Beulingstraat,N,1017 BA
433,Beulingstraat,Y,1017 BA
433,Beulingstraat,N,1017 BA
433,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,Y,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
434,Beulingstraat,N,1017 BA
435,Beulingstraat,N,1017 BA
435,Beulingstraat,N,1017 BA
435,Beulingstraat,N,1017 BA
435,Beulingstraat,N,1017 BA
435,Beulingstraat,N,1017 BA
435,Beulingstraat,Y,1017 BA
435,Beulingstraat,N,1017 BA
435,Beulingstraat,N,1017 BA
435,Beulingstraat,N,1017 BA
435,Beulingstraat,N,1017 BA
437,Damrak,N,1012 ZH
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZH
437,Beursplein,Y,1012 JW
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Beursstraat,N,1012 JV
437,Damrak,N,1012 ZJ
437,Oudebrugsteeg,N,1012 JN
437,Damrak,N,1012 ZJ
437,Oudebrugsteeg,N,1012 JN
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Beursplein,N,1012 JW
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Oudebrugsteeg,N,1012 JN
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
437,Damrak,N,1012 ZJ
438,Beursstraat,Y,1012 JT
439,Beursstraat,Y,1012 JT
440,Beursstraat,Y,1012 JT
441,Beursstraat,Y,1012 JT
443,Beursstraat,Y,1012 JV
444,Beursstraat,Y,1012 JV
445,Beursstraat,Y,1012 JV
446,Beursstraat,Y,1012 JV
447,Bickersgracht,N,1013 LE
447,Bickersgracht,N,1013 LE
447,Bickersgracht,Y,1013 LE
447,Bickersgracht,N,1013 LE
448,Bickersgracht,N,1013 LE
448,Bickersgracht,N,1013 LE
448,Bickersgracht,Y,1013 LE
448,Bickersgracht,N,1013 LE
449,Bickersgracht,Y,1013 LE
450,Bickersgracht,Y,1013 LE
451,Bickersgracht,Y,1013 LG
451,Bickersgracht,N,1013 LG
453,Bickersgracht,N,1013 LH
453,Bickersgracht,N,1013 LH
453,Bickersgracht,N,1013 LH
453,Bickersgracht,N,1013 LH
453,Grote Bickersstraat,N,1013 KR
453,Grote Bickersstraat,N,1013 KR
453,Grote Bickersstraat,N,1013 KR
453,Grote Bickersstraat,N,1013 KR
453,Bickersgracht,N,1013 LH
453,Grote Bickersstraat,N,1013 KR
453,Grote Bickersstraat,N,1013 KR
453,Grote Bickersstraat,N,1013 KR
453,Bickersgracht,N,1013 LH
453,Bickersgracht,N,1013 LH
453,Bickersgracht,N,1013 LH
453,Bickersgracht,Y,1013 LH
453,Bickersgracht,N,1013 LH
454,Binnenkant,Y,1011 BG
456,Binnenkant,Y,1011 BG
457,Binnenkant,Y,1011 BH
458,Binnenkant,Y,1011 BH
459,Binnenkant,Y,1011 BH
460,Binnenkant,N,1011 BJ
460,Binnenkant,Y,1011 BJ
460,Binnenkant,N,1011 BJ
461,Binnenkant,Y,1011 BJ
462,Binnenkant,Y,1011 BJ
463,Binnenkant,Y,1011 BJ
464,Binnenkant,Y,1011 BJ
465,Binnenkant,Y,1011 BJ
466,Binnenkant,Y,1011 BK
467,Binnenkant,Y,1011 BK
468,Binnenkant,N,1011 BL
468,Binnenkant,Y,1011 BL
468,Binnenkant,N,1011 BL
469,Binnenkant,Y,1011 BM
469,Binnenkant,N,1011 BM
469,Binnenkant,N,1011 BM
470,Binnenkant,Y,1011 BN
471,Binnenkant,N,1011 BN
471,Binnenkant,Y,1011 BN
472,Binnenkant,Y,1011 BN
473,Binnenkant,Y,1011 BP
474,Binnenkant,Y,1011 BP
475,Binnenkant,Y,1011 BP
476,Binnenkant,Y,1011 BR
477,Binnenkant,Y,1011 BR
478,Blaeu Erf,Y,1012 PZ
479,Blaeu Erf,N,1012 PZ
479,Blaeu Erf,Y,1012 PZ
480,Blauwburgwal,Y,1015 AS
481,Blauwburgwal,Y,1015 AS
482,Blauwburgwal,Y,1015 AS
483,Blauwburgwal,Y,1015 AS
484,Blauwburgwal,Y,1015 AS
485,Blauwburgwal,Y,1015 AS
486,Blauwburgwal,Y,1015 AT
487,Blauwburgwal,Y,1015 AT
488,Blauwburgwal,Y,1015 AT
489,Blauwburgwal,Y,1015 AT
490,Bloedstraat,Y,1012 BS
491,Bloedstraat,Y,1012 BS
492,Bloedstraat,Y,1012 BS
493,Bloedstraat,Y,1012 BS
494,Bloedstraat,Y,1012 BS
495,Bloedstraat,N,1012 BS
495,Bloedstraat,N,1012 BS
495,Bloedstraat,N,1012 BS
495,Bloedstraat,Y,1012 BS
496,Bloedstraat,N,1012 BS
496,Bloedstraat,N,1012 BS
496,Bloedstraat,N,1012 BS
496,Bloedstraat,Y,1012 BS
497,Bloedstraat,N,1012 BS
497,Bloedstraat,N,1012 BS
497,Bloedstraat,N,1012 BS
497,Bloedstraat,Y,1012 BS
498,Bloedstraat,N,1012 BS
498,Bloedstraat,N,1012 BS
498,Bloedstraat,Y,1012 BS
498,Bloedstraat,N,1012 BS
499,Eerste Bloemdwarsstraat,Y,1016 KR
500,Eerste Bloemdwarsstraat,N,1016 KR
500,Eerste Bloemdwarsstraat,Y,1016 KR
501,Eerste Bloemdwarsstraat,Y,1016 KS
502,Eerste Bloemdwarsstraat,Y,1016 KS
503,Bloemgracht,N,1016 KA
503,Prinsengracht,Y,1016 HA
504,Bloemgracht,Y,1016 KA
506,Bloemgracht,Y,1016 KA
507,Bloemgracht,Y,1016 KA
508,Bloemgracht,Y,1016 KA
509,Bloemgracht,Y,1016 KB
510,Bloemgracht,Y,1016 KB
511,Bloemgracht,Y,1016 KB
512,Bloemgracht,Y,1016 KB
513,Bloemgracht,Y,1016 KB
514,Bloemgracht,Y,1016 KC
515,Bloemgracht,Y,1016 KC
517,Bloemgracht,Y,1016 KD
518,Bloemgracht,Y,1016 KD
519,Bloemgracht,N,1016 KD
519,Bloemgracht,N,1016 KD
519,Bloemgracht,N,1016 KD
519,Bloemgracht,Y,1016 KD
521,Bloemgracht,Y,1016 KE
522,Bloemgracht,Y,1016 KG
525,Bloemgracht,Y,1016 KG
525,Bloemgracht,N,1016 KG
525,Bloemgracht,N,1016 KG
526,Bloemgracht,N,1016 KG
526,Bloemgracht,N,1016 KG
526,Bloemgracht,Y,1016 KG
526,Bloemgracht,N,1016 KG
526,Bloemgracht,N,1016 KG
526,Bloemgracht,N,1016 KG
526,Bloemgracht,N,1016 KG
526,Bloemgracht,N,1016 KG
526,Bloemgracht,N,1016 KG
526,Bloemgracht,N,1016 KG
526,Bloemgracht,N,1016 KG
526,Bloemgracht,N,1016 KG
526,Bloemgracht,N,1016 KG
527,Bloemgracht,Y,1016 KG
528,Bloemgracht,Y,1016 KH
529,Bloemgracht,Y,1016 KH
530,Bloemgracht,Y,1016 KH
531,Bloemgracht,Y,1016 KH
532,Bloemgracht,Y,1016 KH
533,Bloemgracht,Y,1016 KH
534,Bloemgracht,Y,1016 KH
535,Tweede Bloemdwarsstraat,N,1016 LL
535,Tweede Bloemdwarsstraat,Y,1016 LL
536,Bloemgracht,Y,1016 KH
537,Bloemgracht,Y,1016 KJ
538,Bloemgracht,Y,1016 KK
539,Bloemgracht,Y,1016 KK
540,Bloemgracht,N,1016 KK
540,Bloemgracht,Y,1016 KK
541,Bloemgracht,N,1016 KL
541,Bloemgracht,Y,1016 KL
541,Bloemgracht,N,1016 KL
541,Bloemgracht,N,1016 KL
541,Bloemgracht,N,1016 KL
541,Bloemgracht,N,1016 KL
541,Bloemgracht,N,1016 KL
541,Bloemgracht,N,1016 KL
542,Bloemgracht,Y,1016 KL
543,Bloemgracht,Y,1016 KN
543,Bloemgracht,N,1016 KN
543,Bloemgracht,N,1016 KN
543,Bloemgracht,N,1016 KN
544,Bloemgracht,Y,1016 KP
544,Bloemgracht,N,1016 KP
544,Bloemgracht,N,1016 KP
544,Bloemstraat,N,1016 LK
545,Bloemgracht,Y,1015 TH
546,Bloemgracht,Y,1015 TH
546,Bloemgracht,N,1015 TH
546,Bloemgracht,N,1015 TH
546,Bloemgracht,N,1015 TH
547,Bloemgracht,Y,1015 TH
548,Bloemgracht,Y,1015 TJ
549,Bloemgracht,Y,1015 TJ
550,Bloemgracht,Y,1015 TJ
551,Bloemgracht,Y,1015 TK
552,Bloemgracht,Y,1015 TK
553,Bloemgracht,Y,1015 TK
554,Bloemgracht,Y,1015 TK
555,Bloemgracht,Y,1015 TK
556,Bloemgracht,Y,1015 TL
557,Bloemgracht,Y,1015 TL
558,Bloemgracht,Y,1015 TL
559,Bloemgracht,Y,1015 TL
560,Bloemgracht,Y,1015 TL
561,Bloemgracht,Y,1015 TL
562,Tweede Leliedwarsstraat,N,1015 TB
562,Tweede Leliedwarsstraat,N,1015 TB
562,Bloemgracht,Y,1015 TL
562,Tweede Leliedwarsstraat,N,1015 TB
562,Tweede Leliedwarsstraat,N,1015 TB
563,Bloemgracht,Y,1015 TM
564,Bloemgracht,Y,1015 TM
564,Bloemgracht,N,1015 TM
564,Bloemgracht,N,1015 TM
564,Bloemgracht,N,1015 TM
565,Bloemgracht,Y,1015 TM
566,Bloemgracht,Y,1015 TN
567,Bloemgracht,Y,1015 TN
568,Bloemgracht,Y,1015 TN
569,Bloemgracht,Y,1015 TN
570,Bloemgracht,Y,1015 TP
571,Bloemgracht,Y,1015 TP
572,Bloemgracht,N,1015 TP
572,Bloemgracht,Y,1015 TP
573,Bloemgracht,Y,1015 TP
574,Bloemgracht,Y,1015 TR
575,Bloemgracht,Y,1015 TR
576,Bloemgracht,Y,1015 TS
577,Bloemgracht,Y,1015 TS
578,Bloemgracht,Y,1015 TT
579,Bloemgracht,Y,1015 TT
580,Bloemgracht,Y,1015 TT
581,Bloemgracht,Y,1015 TT
582,Bloemgracht,Y,1015 TT
583,Bloemgracht,Y,1015 TV
584,Bloemgracht,Y,1015 TV
585,Bloemgracht,Y,1015 TV
586,Bloemstraat,N,1016 KV
586,Bloemstraat,Y,1016 KV
587,Bloemstraat,Y,1016 KV
588,Bloemstraat,Y,1016 KV
589,Bloemstraat,Y,1016 KV
590,Bloemstraat,Y,1016 KV
591,Bloemstraat,Y,1016 KV
593,Bloemstraat,Y,1016 KW
595,Bloemstraat,Y,1016 KX
596,Bloemstraat,Y,1016 KX
597,Bloemstraat,Y,1016 KZ
597,Bloemstraat,N,1016 KZ
598,Bloemstraat,Y,1016 LA
599,Bloemstraat,Y,1016 LB
600,Bloemstraat,Y,1016 LB
601,Bloemstraat,Y,1016 LB
602,Bloemstraat,Y,1016 LC
603,Bloemstraat,Y,1016 LC
604,Bloemstraat,N,1016 LC
604,Bloemstraat,Y,1016 LC
605,Bloemstraat,Y,1016 LC
606,Bloemstraat,Y,1016 LD
607,Bloemstraat,Y,1016 LD
608,Bloemstraat,Y,1016 LD
609,Bloemstraat,N,1016 LG
609,Bloemstraat,Y,1016 LG
609,Bloemstraat,N,1016 LG
609,Bloemstraat,N,1016 LG
610,Tweede Bloemdwarsstraat,Y,1016 LM
610,Tweede Bloemdwarsstraat,N,1016 LM
611,Bloemstraat,Y,1016 LJ
613,Bloemstraat,N,1016 LK
613,Bloemstraat,N,1016 LK
613,Bloemstraat,N,1016 LK
613,Bloemstraat,N,1016 LK
613,Bloemstraat,Y,1016 LK
614,Eerste Boomdwarsstraat,Y,1015 NC
615,Eerste Boomdwarsstraat,Y,1015 NC
616,Tweede Boomdwarsstraat,Y,1015 LJ
617,Tweede Boomdwarsstraat,Y,1015 LK
619,Krom Boomssloot,N,1011 GS
619,Krom Boomssloot,N,1011 GS
619,Krom Boomssloot,N,1011 GS
619,Krom Boomssloot,N,1011 GS
619,Krom Boomssloot,Y,1011 GS
620,Krom Boomssloot,N,1011 GS
620,Krom Boomssloot,N,1011 GS
620,Krom Boomssloot,Y,1011 GS
621,Krom Boomssloot,Y,1011 GS
622,Krom Boomssloot,Y,1011 GS
623,Krom Boomssloot,Y,1011 GS
624,Krom Boomssloot,Y,1011 GS
625,Krom Boomssloot,Y,1011 GS
626,Krom Boomssloot,Y,1011 GT
627,Krom Boomssloot,N,1011 GT
627,Krom Boomssloot,Y,1011 GT
627,Krom Boomssloot,N,1011 GT
627,Krom Boomssloot,N,1011 GT
627,Krom Boomssloot,N,1011 GT
628,Krom Boomssloot,N,1011 GT
628,Krom Boomssloot,Y,1011 GT
628,Krom Boomssloot,N,1011 GT
628,Krom Boomssloot,N,1011 GT
629,Krom Boomssloot,Y,1011 GV
630,Krom Boomssloot,Y,1011 GV
631,Krom Boomssloot,Y,1011 GV
632,Krom Boomssloot,Y,1011 GW
633,Krom Boomssloot,Y,1011 GW
634,Krom Boomssloot,Y,1011 GW
635,Krom Boomssloot,Y,1011 GX
636,Krom Boomssloot,Y,1011 GX
637,Krom Boomssloot,Y,1011 GX
637,Krom Boomssloot,N,1011 GX
638,Kleersloot,N,1011 GK
638,Krom Boomssloot,Y,1011 GX
639,Krom Boomssloot,N,1011 GX
639,Krom Boomssloot,Y,1011 GX
640,Recht Boomssloot,Y,1011 CR
641,Recht Boomssloot,Y,1011 CR
643,Recht Boomssloot,N,1011 CS
643,Recht Boomssloot,N,1011 CS
643,Recht Boomssloot,Y,1011 CS
643,Recht Boomssloot,N,1011 CS
644,Recht Boomssloot,N,1011 CS
644,Recht Boomssloot,Y,1011 CS
645,Recht Boomssloot,Y,1011 CS
646,Recht Boomssloot,Y,1011 CS
647,Recht Boomssloot,Y,1011 CT
648,Recht Boomssloot,Y,1011 CT
649,Recht Boomssloot,Y,1011 CT
649,Recht Boomssloot,N,1011 CT
649,Recht Boomssloot,N,1011 CT
650,Recht Boomssloot,Y,1011 CV
651,Recht Boomssloot,Y,1011 CV
652,Recht Boomssloot,Y,1011 CV
653,Recht Boomssloot,Y,1011 CV
654,Recht Boomssloot,Y,1011 CV
655,Recht Boomssloot,N,1011 EB
655,Recht Boomssloot,N,1011 EB
655,Recht Boomssloot,N,1011 EB
655,Recht Boomssloot,N,1011 EB
655,Zakslootje,N,1011 NE
655,Recht Boomssloot,N,1011 EB
655,Zakslootje,N,1011 NE
655,Recht Boomssloot,N,1011 EB
655,Recht Boomssloot,Y,1011 EB
655,Recht Boomssloot,N,1011 EB
656,Recht Boomssloot,Y,1011 EC
656,Recht Boomssloot,N,1011 EC
656,Recht Boomssloot,N,1011 EC
656,Recht Boomssloot,N,1011 EC
657,Recht Boomssloot,Y,1011 EC
657,Recht Boomssloot,N,1011 EC
657,Recht Boomssloot,N,1011 EC
658,Recht Boomssloot,Y,1011 EC
658,Recht Boomssloot,N,1011 EC
658,Recht Boomssloot,N,1011 EC
659,Recht Boomssloot,Y,1011 EC
660,Recht Boomssloot,N,1011 EC
660,Recht Boomssloot,N,1011 EC
660,Recht Boomssloot,N,1011 EC
660,Recht Boomssloot,N,1011 EC
660,Recht Boomssloot,N,1011 EC
660,Recht Boomssloot,N,1011 EC
660,Recht Boomssloot,N,1011 EC
660,Recht Boomssloot,N,1011 EC
660,Recht Boomssloot,Y,1011 EC
661,Recht Boomssloot,N,1011 EC
661,Recht Boomssloot,N,1011 EC
661,Recht Boomssloot,N,1011 EC
661,Recht Boomssloot,N,1011 EC
661,Recht Boomssloot,Y,1011 EC
662,Recht Boomssloot,Y,1011 EC
662,Recht Boomssloot,N,1011 EC
662,Recht Boomssloot,N,1011 EC
662,Recht Boomssloot,N,1011 EC
662,Recht Boomssloot,N,1011 EC
662,Recht Boomssloot,N,1011 EC
662,Recht Boomssloot,N,1011 EC
662,Recht Boomssloot,N,1011 EC
662,Recht Boomssloot,N,1011 EC
663,Recht Boomssloot,Y,1011 ED
663,Recht Boomssloot,N,1011 ED
663,Recht Boomssloot,N,1011 ED
663,Recht Boomssloot,N,1011 ED
663,Recht Boomssloot,N,1011 ED
664,Recht Boomssloot,Y,1011 ED
665,Boomstraat,Y,1015 LA
666,Boomstraat,Y,1015 LA
667,Boomstraat,Y,1015 LA
667,Boomstraat,N,1015 LA
669,Boomstraat,Y,1015 LA
670,Boomstraat,Y,1015 LB
670,Boomstraat,N,1015 LB
672,Boomstraat,Y,1015 LB
673,Boomstraat,Y,1015 LB
674,Boomstraat,Y,1015 LB
676,Boomstraat,Y,1015 LC
676,Boomstraat,N,1015 LC
677,Boomstraat,Y,1015 LC
677,Boomstraat,N,1015 LC
678,Boomstraat,Y,1015 LC
679,Boomstraat,Y,1015 LD
680,Boomstraat,Y,1015 LD
681,Boomstraat,Y,1015 LD
682,Boomstraat,Y,1015 LD
682,Boomstraat,N,1015 LD
683,Boomstraat,Y,1015 LD
684,Boomstraat,Y,1015 LD
685,De Borcht,Y,1083 AC
686,Oude Braak,Y,1012 PS
687,Oude Braak,Y,1012 PS
688,Oude Braak,Y,1012 PS
689,Oude Braak,Y,1012 PS
690,Brandewijnsteeg,Y,1011 GN
691,Brouwersgracht,Y,1015 GA
691,Brouwersgracht,N,1015 GA
692,Brouwersgracht,N,1015 GA
692,Brouwersgracht,Y,1015 GA
692,Brouwersgracht,N,1015 GA
693,Brouwersgracht,Y,1015 GA
694,Brouwersgracht,Y,1015 GA
695,Brouwersgracht,Y,1015 GB
696,Brouwersgracht,Y,1015 GB
697,Brouwersgracht,Y,1015 GB
698,Brouwersgracht,Y,1015 GB
699,Brouwersgracht,Y,1015 GB
700,Brouwersgracht,Y,1015 GB
701,Brouwersgracht,Y,1015 GB
702,Brouwersgracht,Y,1015 GB
703,Brouwersgracht,Y,1015 GB
704,Brouwersgracht,Y,1015 GB
705,Brouwersgracht,Y,1015 GB
706,Brouwersgracht,Y,1015 GB
707,Brouwersgracht,Y,1015 GB
708,Brouwersgracht,Y,1015 GC
709,Brouwersgracht,Y,1015 GC
709,Keizersgracht,N,1015 CN
710,Brouwersgracht,N,1015 GC
710,Brouwersgracht,N,1015 GC
710,Brouwersgracht,N,1015 GC
710,Brouwersgracht,Y,1015 GC
711,Brouwersgracht,Y,1015 GC
711,Brouwersgracht,N,1015 GC
712,Brouwersgracht,N,1015 GC
712,Brouwersgracht,Y,1015 GC
712,Brouwersgracht,N,1015 GC
713,Brouwersgracht,Y,1015 GC
714,Brouwersgracht,Y,1015 GC
715,Brouwersgracht,Y,1015 GC
716,Brouwersgracht,Y,1015 GC
717,Brouwersgracht,Y,1013 HE
718,Prinsengracht,Y,1015 DV
718,Brouwersgracht,N,1015 GC
719,Brouwersgracht,Y,1015 GD
720,Brouwersgracht,Y,1015 GD
721,Brouwersgracht,N,1015 GD
721,Brouwersgracht,Y,1015 GD
722,Brouwersgracht,Y,1015 GD
723,Brouwersgracht,Y,1015 GD
724,Brouwersgracht,Y,1015 GE
725,Brouwersgracht,Y,1015 GE
726,Brouwersgracht,Y,1015 GE
727,Brouwersgracht,Y,1015 GE
728,Brouwersgracht,Y,1015 GG
729,Brouwersgracht,Y,1015 GG
730,Brouwersgracht,Y,1015 GG
731,Brouwersgracht,Y,1015 GG
732,Brouwersgracht,Y,1015 GH
733,Brouwersgracht,Y,1015 GH
734,Brouwersgracht,Y,1015 GH
735,Brouwersgracht,Y,1015 GH
736,Brouwersgracht,Y,1015 GH
737,Brouwersgracht,N,1015 GJ
737,Brouwersgracht,N,1015 GJ
737,Brouwersgracht,Y,1015 GJ
737,Brouwersgracht,N,1015 GJ
737,Brouwersgracht,N,1015 GJ
737,Brouwersgracht,N,1015 GJ
737,Brouwersgracht,N,1015 GJ
737,Brouwersgracht,N,1015 GJ
738,Brouwersgracht,Y,1015 GJ
738,Brouwersgracht,N,1015 GJ
738,Brouwersgracht,N,1015 GJ
738,Brouwersgracht,N,1015 GJ
738,Brouwersgracht,N,1015 GJ
738,Brouwersgracht,N,1015 GJ
738,Brouwersgracht,N,1015 GJ
738,Brouwersgracht,N,1015 GJ
738,Brouwersgracht,N,1015 GJ
738,Brouwersgracht,N,1015 GJ
739,Brouwersgracht,N,1015 GJ
739,Brouwersgracht,Y,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,Y,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
740,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,Y,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
741,Brouwersgracht,N,1015 GJ
742,Brouwersgracht,N,1015 GJ
742,Brouwersgracht,N,1015 GJ
742,Brouwersgracht,Y,1015 GJ
742,Brouwersgracht,N,1015 GJ
742,Brouwersgracht,N,1015 GJ
743,Brouwersgracht,N,1015 GJ
743,Brouwersgracht,N,1015 GJ
743,Brouwersgracht,N,1015 GJ
743,Brouwersgracht,N,1015 GJ
743,Brouwersgracht,Y,1015 GJ
744,Brouwersgracht,Y,1015 GJ
746,Brouwersgracht,N,1015 GK
746,Brouwersgracht,N,1015 GK
746,Brouwersgracht,Y,1015 GK
746,Brouwersgracht,N,1015 GK
747,Brouwersgracht,N,1015 GK
747,Brouwersgracht,Y,1015 GK
747,Brouwersgracht,N,1015 GK
747,Brouwersgracht,N,1015 GK
747,Brouwersgracht,N,1015 GK
748,Brouwersgracht,N,1015 GK
748,Brouwersgracht,N,1015 GK
748,Brouwersgracht,N,1015 GK
748,Brouwersgracht,N,1015 GK
748,Brouwersgracht,Y,1015 GK
749,Brouwersgracht,N,1015 GK
749,Brouwersgracht,N,1015 GK
749,Brouwersgracht,Y,1015 GK
749,Brouwersgracht,N,1015 GK
750,Brouwersgracht,Y,1015 GK
750,Brouwersgracht,N,1015 GK
751,Brouwersgracht,N,1013 GW
751,Brouwersgracht,Y,1013 GW
751,Brouwersgracht,N,1013 GW
751,Brouwersgracht,N,1013 GW
752,Brouwersgracht,Y,1013 GW
753,Brouwersgracht,Y,1013 GW
754,Brouwersgracht,Y,1013 GW
755,Brouwersgracht,Y,1013 GW
756,Brouwersgracht,Y,1013 GW
757,Brouwersgracht,Y,1013 GW
758,Brouwersgracht,Y,1013 GX
759,Brouwersgracht,Y,1013 GX
